H2,CH4,C2H6,C2H4,C2H2,labels
0.23367697594501718,0.09106529209621993,0.140893470790378,0.4982817869415807,0.03608247422680412,0
0.8732424146315678,0.014377841209430172,0.08542129189132043,0.00972618670049688,0.01723226556718469,3
0.13527214514407684,0.7006403415154749,0.08457844183564567,0.073906083244397,0.005602988260405548,4
0.4766802443991853,0.3625254582484725,0.08665987780040733,0.07128309572301425,0.0028513238289205704,0
0.2551834130781499,0.2041467304625199,0.48697501329080267,0.028176501860712383,0.025518341307814992,0
0.16493236212278878,0.20967741935483872,0.04526534859521332,0.5567117585848075,0.023413111342351717,5
0.17128062139016131,0.27285401314479185,0.09559848635729934,0.45807608046205933,0.00219079864568811,4
0.437366418182766,0.1701767189699213,0.02103424907470156,0.2621852682062243,0.10923734556638691,3
0.16136983863016136,0.24008675991324008,0.10134789865210135,0.489028510971489,0.008166991833008166,5
0.4033898305084746,0.0847457627118644,0.04067796610169491,0.1864406779661017,0.2847457627118644,3
0.05248359887535145,0.2246173070915339,0.11558887847547641,0.6029365823180256,0.0043736332396126214,5
0.33172153878973193,0.10580957121524569,0.009315224347578753,0.18943326459503662,0.36372040105240705,3
0.07410236822001529,0.3093964858670741,0.14514896867838045,0.44537815126050423,0.025974025974025976,5
0.43257443082311736,0.13309982486865146,0.3555166374781086,0.07880910683012259,0.0,0
0.5326633165829145,0.12060301507537688,0.020100502512562814,0.1407035175879397,0.18592964824120603,3
0.060405744244358336,0.2176886254843857,0.08775928880784135,0.6245726008661956,0.009573740597219056,5
0.39612305099030765,0.18541930046354826,0.0012642225031605564,0.22334597555836494,0.19384745048461863,3
0.17187,0.21431999999999998,0.05370799999999999,0.54936,0.010742,5
0.5827757392618174,0.1284265055039931,0.029246708396287503,0.04208935894668681,0.2174616878912152,2
0.4608150470219436,0.11912225705329153,0.329153605015674,0.08463949843260189,0.006269592476489029,0
0.8433278916802707,0.08059279851800372,0.07221081947295131,0.0038684903287741785,0.0,2
0.4652956298200514,0.45432733504712947,0.032219365895458436,0.048157669237360756,0.0,0
0.9378538948028642,0.021952366848441558,0.015105319093332403,0.024513476314093074,0.0005749429412687075,1
0.43169398907103823,0.09836065573770492,0.03825136612021858,0.3879781420765027,0.04371584699453552,3
0.15944475708122302,0.30013130744700806,0.04970924779591071,0.4877133746013881,0.0030013130744700805,4
0.7934535303902261,0.15200848899680705,0.00864195170449114,0.010515649197942756,0.03538037971053286,2
0.19988577955454026,0.17133066818960593,0.05711022272986865,0.5311250713877784,0.04054825813820674,5
0.16666666666666666,0.3235294117647059,0.07549019607843137,0.4215686274509804,0.012745098039215686,5
0.0149812734082397,0.3620474406991261,0.1797752808988764,0.4431960049937578,0.0,4
0.4778569216475689,0.10065035614741406,0.07711365747909568,0.13131000309693405,0.2130690616289873,3
0.3803827751196172,0.2990430622009569,0.09808612440191386,0.15430622009569378,0.06818181818181819,3
0.15413908785928007,0.27201015504578835,0.039894822740048956,0.5258862997551909,0.00806963459969172,5
0.44430822276710896,0.07997568009727961,0.01658793364826541,0.19253922984308064,0.2665889336442654,3
0.06569607417065045,0.17434448790380994,0.0378096479791395,0.06424742865420831,0.6579023612921918,2
0.07373576912893831,0.46875827376224516,0.06897008207572147,0.3876092136616362,0.0009266613714588298,5
0.5138784696174044,0.07651912978244561,0.006751687921980495,0.1275318829707427,0.2753188297074269,3
0.028588734100545125,0.2066626287098728,0.218534221683828,0.5462144155057541,0.0,4
0.07164464257283872,0.2674733322719312,0.130552459799395,0.5253940455341506,0.0049355198216844455,5
0.5419525065963061,0.09762532981530343,0.006860158311345646,0.14116094986807387,0.21240105540897097,3
0.1316728624535316,0.2761338289962825,0.5266914498141264,0.06550185873605949,0.0,4
0.5,0.08962264150943396,0.0660377358490566,0.3443396226415094,0.0,5
0.1447377502501206,0.139318780424332,0.046394753929635414,0.37548120229158755,0.2940675131043245,3
0.252465483234714,0.08678500986193294,0.08165680473372781,0.2039447731755424,0.37514792899408284,3
0.14712389380530974,0.12555309734513276,0.12444690265486724,0.6028761061946903,0.0,5
0.6139438085327783,0.10822060353798128,0.04162330905306971,0.10405827263267431,0.13215400624349635,2
0.1927597555242125,0.19040902679830748,0.07757404795486601,0.5265632346027269,0.012693935119887166,5
0.9946232218687936,0.0030301562441132626,0.001808405857943261,0.0005382160291497801,0.0,1
0.41111411114111135,0.1822218222182222,0.023330233302333022,0.32222322223222233,0.06111061110611106,3
0.2044653349001175,0.2044653349001175,0.06110458284371328,0.5123384253819037,0.01762632197414806,5
0.009620138667974903,0.15787375771814913,0.12299213141646001,0.7024617589906137,0.00705221320680232,5
0.009599040095990401,0.1578842115788421,0.12298770122987703,0.7024297570242977,0.007099290070992901,5
0.30409400000000003,0.081412,0.007212,0.160032,0.44725000000000004,3
0.5588085970553393,0.04789304450837706,0.0043154510069385674,0.043966830258927066,0.34501607717041805,2
0.061726836657409745,0.20121181519818226,0.03976268619035597,0.06160060590759909,0.6356980560464529,2
0.08854487696173724,0.24477265184201794,0.12197145701958181,0.5439523967569105,0.0007586174197525012,5
